,Date,Rice,Flour,Pork,Chicken,Egg,Leaf lettuce,Celery,Lettuce,Cabbage,White Radish,Potato,Ginger,cucumber,white gourd,Bitter ground,Green bean,Tomato,Eggplant,Chili,Green pepper,Onion,Garlic,Apple,Banana,Grape,Pear,Watermelon,Carp,chub,Grass carp,crucian,hairtail, yellow croaker
490,2015/12/4,6.5,5.77,22.5,20.05,10.23,4.12,3.29,4.7,1.48,1.67,2.39,7.01,5.89,2.31,8.11,7.12,4.75,4.95,4.65,4.48,2.7,7.95,8.59,4.33,8.01,5.18,3.8,12.35,8.51,12.66,15.26,32.09,37.55
491,2015/12/11,6.51,5.77,22.55,20.08,10.25,4.22,3.37,4.95,1.43,1.64,2.38,7.08,5.64,2.35,8.19,7.25,4.88,4.99,4.59,4.57,2.8,7.97,8.47,4.35,8.05,5.2,3.9,12.35,8.52,12.57,15.16,32.18,37.66
492,2015/12/18,6.51,5.77,22.59,20.08,10.24,4.39,3.4,5.33,1.43,1.62,2.46,6.95,5.22,2.43,8.37,7.1,4.83,5.12,4.64,4.59,3.01,8.02,8.38,4.33,7.95,5.24,3.9,12.37,8.36,12.69,15.19,32.03,37.66
493,2015/12/25,6.52,5.77,22.49,20.11,10.25,4.42,3.5,5.28,1.42,1.62,2.47,6.92,5.01,2.47,8.41,6.82,4.73,5.08,4.87,4.65,3.06,8.12,8.36,4.34,7.9,5.26,3.93,12.34,8.23,12.71,15.17,32.22,37.91
494,2016/1/1,6.51,5.77,22.62,20.14,10.26,4.5,3.53,5.5,1.41,1.6,2.45,6.88,5.33,2.42,8.75,6.74,4.6,4.95,4.74,4.69,3.17,8.44,8.33,4.31,7.9,5.1,3.97,12.38,8.36,12.68,15.03,32.35,38.14
495,2016/1/8,6.51,5.77,22.98,20.15,10.28,4.3,3.46,5.41,1.39,1.54,2.43,6.64,5.3,2.43,8.69,6.62,4.6,4.94,4.76,4.75,3.14,8.54,8.45,4.41,7.95,5.15,4,12.47,8.25,12.7,15.17,32.18,37.85
496,2016/1/15,6.52,5.76,23.45,20.15,10.31,4.18,3.46,5.24,1.4,1.57,2.41,6.6,5.11,2.41,8.9,6.43,4.66,5.15,4.79,4.65,3.19,8.84,8.46,4.51,8.07,5.27,4,12.57,8.24,12.62,15.12,31.85,38.03
497,2016/1/22,6.53,5.77,23.88,20.18,10.39,5.02,3.94,5.65,1.82,1.72,2.52,6.58,5.77,2.46,8.9,7.18,4.99,5.77,5.31,5.14,3.32,9.54,8.48,4.67,8.1,5.31,4.04,12.46,8.26,12.68,15.04,31.88,38.5
498,2016/1/29,6.53,5.77,24.1,20.24,10.49,5.62,4.34,6.59,2.03,1.73,2.58,6.58,7.12,2.51,9.35,8.72,5.51,6.6,5.93,5.92,3.4,9.9,8.45,4.76,8.09,5.25,4.16,12.58,8.51,12.79,15.22,32.3,38.8
499,2016/2/5,6.53,5.78,24.51,20.32,10.62,6.17,5.07,7.81,2.46,1.94,2.72,6.63,8.43,2.65,9.88,9.61,6.05,7.2,6.41,6.96,3.62,10.39,8.6,4.85,8.39,5.47,4.34,12.97,8.99,13.45,15.36,33.01,41.26
500,2016/2/12,6.53,5.78,24.62,20.37,10.68,6.3,5.15,7.66,2.54,1.99,2.76,6.79,8.12,2.69,9.82,9.97,6.09,7.2,6.55,6.95,3.6,10.5,8.62,4.86,8.83,5.5,4.44,13,8.95,13.48,15.32,33.55,40.94
501,2016/2/19,6.53,5.79,24.54,20.36,10.59,5.67,5,7.85,2.41,1.8,2.91,6.96,7.01,2.87,10.36,10.78,5.63,6.85,6.72,7.31,3.94,10.52,8.59,4.89,8.96,5.45,4.47,12.88,8.7,13.18,15.31,33.03,40.53
502,2016/2/26,6.54,5.78,24.37,20.38,10.52,5.28,5.02,7.25,2.47,1.7,2.96,6.74,6.37,3.05,9.64,10.9,5.11,6.46,6.91,6.91,4.1,10.33,8.35,4.79,9.02,5.28,4.27,12.57,8.22,13.12,15.49,32.63,39.29
503,2016/3/4,6.53,5.77,24.52,20.36,10.43,5.06,4.98,6.82,2.56,1.74,2.99,6.49,6.18,3.31,9.47,11.69,5.11,6.67,7.27,7.11,4.4,10.33,8.12,4.79,9.02,5.33,4.28,12.55,8.12,12.83,15.18,33.14,39.21
504,2016/3/11,6.53,5.77,24.67,20.38,10.32,4.7,4.62,5.99,2.74,1.76,3.06,6.45,5.74,3.67,9.73,11.92,5.32,7,7.66,7.32,4.7,10.7,7.92,4.8,9.13,5.29,4.39,12.75,8.11,12.92,15.31,32.34,40.05
505,2016/3/18,6.53,5.77,24.82,20.41,10.22,4.86,4.86,5.67,3.21,1.89,3.22,6.43,5.44,4.15,9.53,11.33,5.73,7.28,8.68,7.83,5,11.31,7.81,4.88,9.16,5.2,4.69,12.47,8.2,12.5,15.27,32.11,40.2
506,2016/3/25,6.52,5.76,25.23,20.45,10.16,4.71,4.92,5.72,3.3,1.95,3.38,6.38,5.26,4.8,8.74,10.53,5.87,6.94,8.77,7.75,5.04,11.71,7.49,4.94,9.21,5.13,4.89,12.48,8.36,12.79,15.57,32.22,40.54
507,2016/4/1,6.52,5.75,25.34,20.48,10.13,4.57,5.02,5.59,3.18,2.19,3.52,6.42,4.86,5.78,8.53,10.54,6.08,6.2,8.75,7.7,4.88,11.87,7.57,4.99,8.71,5.18,4.99,12.27,8.19,12.73,15.67,31.95,40.32
508,2016/4/8,6.53,5.75,25.43,20.49,10.07,4.12,4.74,5.04,2.77,2.37,3.56,6.12,4.13,6.76,7.8,9.34,6.07,5.42,8.28,7,4.67,11.95,7.34,4.94,8.57,5.18,5.11,12.2,8.11,12.86,15.57,31.84,39.99
509,2016/4/15,6.53,5.76,25.44,20.51,10.03,3.38,3.94,4.17,2.11,2.36,3.87,5.81,3.69,7.51,6.66,7.83,5.65,4.68,7.18,5.88,4.18,11.89,7.16,4.99,8.66,5.11,5.04,12.2,8.14,12.92,15.75,32.27,40.44
510,2016/4/22,6.54,5.76,25.7,20.53,10.03,3.28,3.62,3.76,1.89,2.21,4.02,5.76,3.42,7.37,6.45,8.09,5.32,4.36,6.44,5.14,3.78,11.49,7.15,5.03,8.95,5.1,5,12.23,8.21,12.96,15.84,32.57,41.01
511,2016/4/29,6.53,5.75,25.8,20.54,10.01,3.09,3.53,3.36,1.78,2.1,4.06,5.99,3.09,6.47,6.26,7.65,4.7,4.33,5.96,4.87,3.53,11.15,7.12,4.96,9.25,5.03,4.73,12.07,8.25,13.05,15.97,32.55,41.12
512,2016/5/6,6.53,5.77,26.13,20.55,10.01,2.92,3.49,3.31,1.73,1.98,3.99,5.8,2.79,5.38,5.92,6.33,4.39,3.98,5.88,4.61,3.09,11.07,7.03,4.92,9.39,4.94,4.46,12.28,8.34,13.3,16.2,32.69,40.91
513,2016/5/13,6.53,5.77,26.28,20.56,9.99,2.62,3.34,3.06,1.6,1.89,3.68,5.6,2.59,4.16,5.47,5.54,3.88,3.76,5.48,4.29,2.71,11.05,7.09,4.87,9.5,4.96,4.22,12.23,8.29,13.26,16.52,32.8,41.02
514,2016/5/20,6.52,5.77,26.44,20.55,9.96,2.64,3.13,3.03,1.5,1.82,3.7,5.45,2.5,3.4,5.26,5.4,3.42,3.71,5.26,3.97,2.56,10.87,7.17,4.85,9.61,5.13,3.91,12.2,8.22,13.17,16.89,33.36,41.58
515,2016/5/27,6.52,5.77,26.57,20.55,9.97,2.55,2.87,2.99,1.4,1.7,3.62,5.4,2.21,2.88,4.92,5.09,3.15,3.3,4.99,3.84,2.46,10.8,7.21,5.01,9.48,5.19,3.61,12.18,8.35,13.3,16.99,33.36,41.53
516,2016/6/3,6.53,5.78,26.74,20.55,9.99,2.52,2.77,3.01,1.4,1.71,3.47,5.34,2.17,2.7,4.47,4.82,3.06,2.99,4.77,3.7,2.36,10.72,7.24,5.03,9.84,5.35,3.14,12.56,8.56,13.65,17.48,33.64,41.64
517,2016/6/10,6.53,5.79,26.64,20.56,9.97,2.75,2.92,3.09,1.36,1.69,2.99,5.32,2.32,2.39,4.29,4.8,3.02,2.81,4.56,3.61,2.3,10.64,7.22,5.18,9.96,5.27,3.01,12.15,8.58,13.48,17.88,34.15,41.88
518,2016/6/17,6.53,5.79,26.37,20.53,9.94,2.73,2.87,2.94,1.24,1.61,2.74,5.24,2.2,2.15,3.81,4.43,2.71,2.65,4.44,3.37,2.24,10.6,7.34,5.16,10.12,5.16,2.96,12.22,8.51,13.5,17.89,34.51,41.77
519,2016/6/24,6.53,5.79,26.1,20.53,9.89,2.84,2.74,3.21,1.25,1.6,2.47,5.13,2.3,2.03,3.8,4.37,2.65,2.65,4.16,3.2,2.2,10.66,7.38,5.16,9.69,5.19,2.99,12.5,8.41,13.65,18.07,34.37,42.56
520,2016/7/1,6.53,5.79,25.77,20.54,9.83,2.96,2.89,3.49,1.34,1.63,2.42,5.02,2.72,1.92,3.78,4.48,2.61,2.6,3.95,3.15,2.23,10.85,7.3,5.09,9.75,5.17,2.96,12.44,8.53,13.65,18.06,33.68,41.85
521,2016/7/8,6.52,5.79,25.48,20.53,9.79,3.32,3.09,3.64,1.45,1.7,2.32,5.1,2.65,1.91,3.98,4.55,2.57,2.58,4,3.24,2.17,10.94,7.41,4.88,9.6,5.12,2.87,12.33,8.51,13.93,18.34,33.95,41.91
522,2016/7/15,6.51,5.81,25.28,20.51,9.77,3.39,3.06,4.02,1.47,1.72,2.26,5.24,2.52,1.86,4.05,4.44,2.67,2.55,4,3.32,2.16,11.09,7.23,4.89,9.34,5.2,2.9,12.38,8.35,13.69,18.34,34.05,41.7
523,2016/7/22,6.52,5.8,25.06,20.52,9.76,3.65,3.17,3.93,1.51,1.68,2.18,5.04,2.89,1.76,3.78,4.59,2.53,2.64,3.66,3.4,2.11,11.18,7.17,5.01,9.16,5.14,2.65,12.45,8.35,13.7,18.46,34.07,41.41
524,2016/7/29,6.52,5.8,24.92,20.51,9.74,3.87,3.17,4.25,1.56,1.67,2.24,5.07,3.07,1.7,3.76,4.55,2.78,2.66,3.76,3.46,2.1,11.39,7.31,5.02,8.65,5.13,2.47,12.63,8.39,13.91,18.34,33.83,41.65
525,2016/8/5,6.52,5.79,24.85,20.51,9.73,3.88,3.12,4.28,1.6,1.69,2.25,5.04,3.08,1.59,3.82,4.53,2.67,2.68,3.71,3.31,2.07,11.63,7.39,5,8.46,5,2.4,12.51,8.48,13.83,18.13,33.83,41.63
526,2016/8/12,6.51,5.81,24.94,20.52,9.73,3.79,3.35,4.1,1.6,1.72,2.29,5.06,2.98,1.58,3.84,4.66,2.55,2.65,3.82,3.26,2.11,11.8,7.33,5.1,8.57,4.97,2.42,12.64,8.36,13.66,18.47,33.41,41.77
527,2016/8/19,6.52,5.81,24.83,20.53,9.79,3.79,3.32,4.32,1.62,1.71,2.23,4.95,3.14,1.58,3.96,4.41,2.54,2.74,3.92,3.43,2.1,11.92,7.34,5.24,8.55,4.88,2.37,12.59,8.34,13.51,18.19,33.53,41.82
528,2016/8/26,6.52,5.81,24.81,20.54,9.95,4.06,3.51,4.99,1.73,1.85,2.22,5.14,3.6,1.55,3.95,4.63,2.93,3.04,4.05,3.5,2.11,11.98,7.35,5.37,8.3,4.98,2.32,12.4,8.39,13.46,18.07,33.55,41.71
529,2016/9/2,6.53,5.8,24.91,20.56,10.12,4.17,3.92,5.59,1.89,1.97,2.25,5.13,4.37,1.5,4.6,5.72,3.74,3.5,4.38,3.88,2.13,12.35,7.41,5.57,7.98,5.01,2.34,12.2,8.36,13.53,17.59,34.1,41.84
530,2016/9/9,6.52,5.82,24.8,20.59,10.25,3.91,4,5.44,1.96,2.07,2.21,5.15,3.81,1.61,4.56,5.71,3.98,3.38,4.35,3.96,2.16,12.38,7.5,5.61,8.12,5.05,2.43,12.16,8.33,13.51,17.5,34.33,41.87
531,2016/9/16,6.51,5.81,24.75,20.59,10.32,3.59,4.09,5.08,2.04,2.12,2.12,5.11,3.49,1.59,4.36,5.66,3.96,3.19,4.55,4.12,2.1,12.43,7.65,5.62,8,4.88,2.53,12.02,8.35,13.64,17.23,34.56,41.9
532,2016/9/23,6.52,5.82,24.53,20.59,10.3,3.57,4.33,4.79,2.06,2.27,2.14,5.08,3.34,1.51,4.07,5.32,3.74,3.11,4.74,4.2,2.16,12.81,7.68,5.55,7.75,4.88,2.62,12.09,8.21,13.54,16.92,34.95,41.42
533,2016/9/30,6.52,5.82,24.26,20.65,10.22,3.41,4.26,4.39,1.93,2.19,2.17,5.07,3.23,1.52,3.98,5.11,3.91,3.04,4.68,4.19,2.11,13.06,7.51,5.54,7.45,4.74,2.64,12.15,8.18,13.41,16.93,35.11,41.5
534,2016/10/7,6.51,5.82,24.13,20.62,10.15,3.38,4.24,4.32,1.9,2.2,2.25,5.4,3.47,1.59,4.16,5.22,4.18,3.22,4.97,4.26,2.25,13.01,7.63,5.48,7.37,4.75,2.75,12.2,8.24,13.34,16.86,34.75,41.7
535,2016/10/14,6.51,5.82,23.66,20.59,10.13,3.37,4.32,4.16,1.8,2.12,2.27,6.16,3.53,1.57,4.32,5.45,4.71,3.27,4.64,4.16,2.08,13.41,7.58,5.31,7.36,4.77,3.15,12.15,8.28,13.48,16.89,35.23,41.46
536,2016/10/21,6.5,5.83,23.43,20.55,10.07,3.32,4.32,4.13,1.69,2.01,2.41,6.27,3.49,1.53,4.66,5.7,4.67,3.51,4.64,4.17,2.15,13.51,7.54,5.32,7.41,4.7,3.16,12.17,8.27,13.37,16.76,34.25,41.54
537,2016/10/28,6.49,5.82,23.4,20.54,10.06,3.54,4.14,4.24,1.73,2.04,2.47,6.41,3.72,1.56,5.1,5.72,4.64,3.77,4.82,4.29,2.26,13.73,7.54,5.15,7.4,4.8,3.2,12.27,8.33,13.35,16.62,34.67,41.62
538,2016/11/4,6.48,5.81,23.42,20.54,10.04,3.99,4.14,4.57,1.74,2.27,2.53,6.8,3.86,1.57,5.74,6.09,4.68,3.99,4.91,4.42,2.28,13.75,7.59,5.16,7.41,4.84,3.2,12.06,8.1,13.21,16.45,34.8,41.88
539,2016/11/11,6.48,5.81,23.47,20.55,10.04,3.98,4.39,4.78,1.73,2.46,2.59,7.18,4.03,1.66,6.36,6.62,4.71,4.44,5.51,4.77,2.34,14.02,7.47,4.92,7.7,4.95,3.29,11.77,8.11,13.29,16.19,35.21,41.36
540,2016/11/18,6.48,5.83,23.58,20.56,10.04,3.69,4.15,4.7,1.61,2.35,2.66,7.07,3.53,1.61,6.82,6.28,4.56,4.32,5.09,4.87,2.4,14.21,7.42,4.83,7.75,4.99,3.48,11.84,8.07,13.13,16.18,35.08,41.54
541,2016/11/25,6.49,5.85,23.58,20.56,10.03,3.78,4.02,5.01,1.79,2.38,2.8,6.95,3.7,1.63,7.05,6.33,4.46,4.4,5.18,4.83,2.53,14.46,7.4,4.77,7.89,5.17,3.85,11.94,8.13,13.21,16.06,35.4,41.61
542,2016/12/2,6.5,5.84,23.55,20.56,10.02,3.62,3.93,4.74,1.74,2.35,2.76,6.92,3.55,1.68,7.11,6.46,4.42,4.47,5.18,4.79,2.62,14.34,7.4,4.74,8.02,5.16,4.25,11.9,8.07,13.25,15.84,35.92,41.5
543,2016/12/9,6.5,5.84,23.73,20.58,9.98,3.58,4,4.75,1.79,2.2,2.73,6.8,3.57,1.66,7.44,6.91,4.42,4.36,5.5,4.8,2.66,14.48,7.31,4.71,8.26,5.11,4.51,11.93,8.18,13.07,16.06,36.57,41.95
544,2016/12/16,6.5,5.85,23.86,20.59,9.97,3.41,3.79,4.33,1.74,2.15,2.83,6.67,3.62,1.72,7.81,7.37,4.55,4.34,5.68,4.85,2.66,14.5,7.32,4.65,8.34,5.02,4.64,12.04,8.35,13.16,16.13,37.26,42.1
545,2016/12/23,6.5,5.85,23.83,20.6,9.97,3.26,3.77,4.15,1.72,2.02,2.8,6.73,3.88,1.7,8.21,7.25,4.91,4.74,6.17,4.92,2.64,14.48,7.64,4.49,8.54,5.1,4.87,12.06,8.37,13.2,16.13,36.85,42.24
546,2016/12/30,6.5,5.85,23.94,20.59,9.97,3.15,3.52,3.85,1.74,1.95,2.86,6.59,4.18,1.73,8.81,7.49,5.36,4.99,6.58,5.18,2.68,14.61,7.49,4.4,8.5,5.19,5,12.14,8.37,13.35,16.25,36.83,42.42
547,2017/1/6,6.5,5.85,24.29,20.6,9.93,3.12,3.43,3.81,1.73,1.91,2.9,6.56,4.37,1.78,9.33,7.7,5.57,5.04,6.62,5.27,2.74,14.54,7.56,4.32,8.63,5.28,5.22,12.19,8.29,13.35,16.33,37.07,42.13
548,2017/1/13,6.52,5.86,24.39,20.58,9.89,3.11,3.33,3.74,1.72,1.78,2.83,6.63,4.66,1.94,9.39,7.34,5.9,5.13,6.8,5.33,2.69,14.58,7.49,4.26,8.65,5.16,5.35,12.02,8.32,13.36,16.15,37.01,42.64
549,2017/1/20,6.52,5.87,24.48,20.63,9.88,3.19,3.33,3.71,1.69,1.83,2.9,6.68,5.57,1.94,9.58,8.15,5.98,5.23,7.07,5.68,2.73,14.65,7.64,4.43,8.75,5.31,5.62,12.09,8.48,13.49,16.17,37.56,42.8
550,2017/1/27,6.53,5.87,24.66,20.66,9.85,3.41,3.47,4.01,1.78,1.83,2.99,6.81,6.14,2.04,10.21,9.43,6.09,5.3,7.34,5.95,2.76,14.67,7.67,4.4,8.75,5.44,5.82,12.25,8.6,13.66,16.61,38.8,44.52
551,2017/2/3,6.52,5.88,24.62,20.69,9.81,3.5,3.32,4.11,1.8,1.97,2.97,7.11,5.84,2.15,9.86,8.76,5.97,5.37,7.18,5.68,2.68,14.47,7.61,4.53,8.71,5.51,5.88,12.39,8.73,13.91,16.74,38.81,44.43
552,2017/2/10,6.52,5.89,24.24,20.71,9.75,3.23,3.07,3.74,1.67,1.91,2.91,6.9,5.24,2.15,9.76,7.65,5.47,4.81,6.82,5.14,2.68,14.52,7.56,4.67,8.97,5.37,5.99,12.24,8.95,14.08,16.41,39.31,43.74
553,2017/2/17,6.52,5.9,23.92,20.73,9.64,3.06,2.87,3.69,1.59,1.75,2.96,6.84,4.94,2.2,9.03,7.57,5.2,4.53,6.05,4.91,2.63,14.38,7.5,4.64,9.14,5.36,5.83,12,8.92,13.9,16.45,38.33,42.88
554,2017/2/24,6.52,5.91,23.79,20.72,9.53,2.97,2.76,3.6,1.52,1.7,2.96,6.69,4.81,2.3,8.92,8.14,5.34,4.91,6.06,4.95,2.58,14.6,7.49,4.66,9.02,5.35,5.73,11.96,9.01,14.11,16.65,38.77,42.64
555,2017/3/3,6.54,5.92,23.32,20.68,9.47,2.85,2.64,3.42,1.43,1.66,2.83,6.69,4.58,2.13,8.14,8.13,5.4,4.95,6.01,5.08,2.55,14.34,7.46,4.62,8.95,5.3,5.54,11.96,9.25,14.11,16.71,37.5,43.04
556,2017/3/10,6.53,5.91,23.1,20.65,9.38,2.83,2.52,3.38,1.33,1.56,2.94,6.61,4.15,2.14,7.93,7.99,5.29,4.78,6.16,5.26,2.47,13.82,7.48,4.62,8.94,5.31,5.52,11.91,9.03,14.08,17.11,37.7,43.32
557,2017/3/17,6.53,5.92,22.82,20.67,9.3,2.81,2.39,3.4,1.31,1.47,2.94,6.54,3.85,2.15,6.89,8.6,4.93,4.48,6.02,5.13,2.4,13.68,7.5,4.74,8.91,5.26,5.1,11.95,9.07,14.52,17.46,37.56,43.31
558,2017/3/24,6.54,5.92,22.63,20.67,9.29,2.86,2.34,3.4,1.37,1.45,2.84,6.46,3.74,2.16,6.31,7.97,4.79,4.26,5.64,4.79,2.38,13.77,7.7,4.73,8.9,5.35,5.08,12.1,9.16,14.76,17.52,37.09,43.22
559,2017/3/31,6.54,5.92,22.52,20.64,9.26,3.04,2.27,3.32,1.42,1.45,2.83,6.54,3.82,2.15,6.23,7.49,4.8,4.32,5.47,4.64,2.4,13.61,7.62,4.81,8.73,5.25,4.83,12.07,9.2,15.14,17.2,37.14,43.56
560,2017/4/7,6.54,5.93,22.43,20.63,9.23,2.88,2.41,3.24,1.43,1.5,2.83,6.49,3.7,2.1,6.29,7.38,4.59,4.22,5.26,4.47,2.46,13.73,7.65,4.77,8.84,5.3,4.76,11.87,9.18,15.06,17.24,36.9,43.31
561,2017/4/14,6.55,5.92,22.34,20.62,9.19,2.75,2.27,3.18,1.37,1.49,2.83,6.5,3.44,2.13,5.95,7.07,4.41,4.07,4.98,4.21,2.5,13.63,7.71,4.89,9.05,5.35,4.74,11.83,9.04,15.28,17.31,37.37,43.52
562,2017/4/21,6.54,5.92,22.17,20.62,9.14,2.91,2.31,3.26,1.32,1.45,2.76,6.6,3.5,2.12,5.93,6.78,4.32,4.04,4.96,4.21,2.49,13.83,7.78,5.15,9.52,5.36,4.71,11.91,9.05,15.4,17.47,37.52,43.32
563,2017/4/28,6.53,5.92,21.8,20.6,9.08,2.83,2.45,3.06,1.44,1.4,2.67,6.48,3.42,2.06,5.69,6.6,4.41,3.84,4.94,4.2,2.52,14.68,7.83,5.34,9.2,5.34,4.95,11.94,9.25,15.46,17.96,37.34,43.61
564,2017/5/5,6.53,5.91,21.6,20.57,8.99,2.78,2.55,3.15,1.58,1.41,2.73,6.38,3.29,2.07,5.61,6.47,4.56,3.74,4.84,4.21,2.5,14.98,8.09,5.35,9.48,5.33,4.92,11.91,9.29,15.46,18.1,37.59,43.82
565,2017/5/12,6.52,5.91,21.52,20.58,8.97,2.78,2.65,3.12,1.5,1.42,2.72,6.55,2.94,2.14,5.19,6.13,4.64,3.5,4.64,3.92,2.54,14.94,8.24,5.49,9.64,5.46,4.78,12.1,9.3,15.68,18.08,37.79,43.33
566,2017/5/19,6.52,5.91,21.21,20.59,8.89,2.9,2.74,2.89,1.41,1.41,2.61,6.4,2.83,2.07,4.9,5.46,4.31,3.02,4.47,3.66,2.47,13.4,8.09,5.64,10.12,5.36,4.43,12.18,9.3,15.82,18.38,38.03,43.39
567,2017/5/26,6.51,5.92,21.08,20.58,8.83,2.76,2.73,2.83,1.39,1.4,2.58,6.32,2.74,2.08,4.58,5.31,4.07,2.9,4.17,3.42,2.31,12.23,8.12,5.65,10.94,5.31,4.37,12.11,9.22,15.95,18.47,38.29,43
568,2017/6/2,6.53,5.92,20.75,20.57,8.8,2.73,2.82,2.82,1.46,1.41,2.47,6.54,2.79,2.11,4.45,5,3.87,2.75,4,3.33,2.14,10.54,8.07,5.62,11.08,5.31,4.17,12.06,9.02,16.16,18.74,38.17,43.08
569,2017/6/9,6.52,5.92,20.66,20.55,8.77,2.79,2.99,2.87,1.58,1.46,2.35,6.62,2.79,2.2,4.18,5.24,3.98,2.77,3.85,3.24,2.12,9.01,8.15,5.67,11.15,5.27,4.03,12.21,9.03,15.92,18.51,37.73,43.07
570,2017/6/16,6.52,5.93,20.65,20.54,8.78,3.07,3.29,2.9,1.69,1.55,2.27,6.68,2.96,2.16,4.29,5.18,4.07,2.88,3.82,3.28,1.98,8.19,7.97,5.54,11.23,5.36,3.81,12.32,9.13,16.18,18.33,38.69,42.92
571,2017/6/23,6.52,5.93,20.67,20.53,8.91,3.16,3.3,3.01,1.69,1.57,2.13,6.66,2.82,2.03,4.29,5.16,4.26,3,3.8,3.37,1.86,8.01,8.07,5.4,11.04,5.26,3.49,12.42,9.11,16.03,18.53,38.51,43.07
572,2017/6/30,6.53,5.94,20.78,20.55,8.98,3.31,3.38,3.12,1.82,1.72,2.25,6.75,2.67,2.09,4.48,4.96,3.83,3.15,3.87,3.4,1.92,7.71,7.99,5.34,10.42,5.33,3.24,12.48,9.22,16.12,18.42,38.43,42.64
573,2017/7/7,6.53,5.93,20.83,20.52,8.98,3.44,3.56,3.43,1.94,1.67,2.21,6.87,2.56,1.98,4.24,4.68,3.81,3.12,3.92,3.3,1.9,7.73,7.92,5.19,10.38,5.3,3.06,12.63,9.19,16.08,18.46,37.37,42.64
574,2017/7/14,6.52,5.92,20.83,20.52,9,3.49,3.55,3.7,1.89,1.63,2.19,6.73,2.8,1.76,4.03,4.5,3.63,2.9,4.06,3.26,1.83,7.74,7.91,5.2,10,5.41,2.85,12.67,9.1,15.97,18.66,37.13,43.2
575,2017/7/21,6.53,5.93,20.89,20.54,8.99,3.75,3.78,4.13,1.85,1.68,2.22,6.8,3.04,1.79,4.07,4.78,3.67,2.87,4.16,3.43,1.84,7.89,7.92,5.09,9.91,5.28,2.78,12.68,9.05,16.12,18.32,36.98,43.04
576,2017/7/28,6.53,5.93,20.84,20.56,9.01,3.93,4.14,4.53,1.97,1.69,2.25,7.08,3.26,1.75,4.36,5.31,3.52,2.97,4.29,3.48,1.85,7.99,8.21,5.06,9.74,5.18,2.75,12.84,9.1,16.01,18.47,36.67,42.6
577,2017/8/4,6.52,5.94,20.96,20.57,9.09,4,4.17,4.73,2.07,1.75,2.26,6.92,3.53,1.63,4.53,5.69,3.68,3.18,4.35,3.48,1.82,8.04,8.22,4.98,9.32,5.11,2.64,12.8,9.17,15.96,18.37,36.51,42.33
578,2017/8/11,6.52,5.96,21.08,20.57,9.18,4.32,4.12,5.16,2.16,1.79,2.32,7.1,3.43,1.7,4.69,5.47,3.85,3.19,4.06,3.52,1.87,8.29,8.15,5.06,8.95,4.98,2.62,12.76,9.22,15.87,18.34,36.86,42.18
579,2017/8/18,6.53,5.95,21.29,20.59,9.3,4.26,3.93,4.92,2.24,1.78,2.29,6.96,3.25,1.63,4.43,5.35,3.76,3.27,4.01,3.4,1.88,8.17,8.25,5.02,8.88,5.08,2.56,12.61,9.11,15.69,18.32,37.48,41.96
580,2017/8/25,6.53,5.96,21.41,20.65,9.44,4.25,4,5.26,2.12,1.81,2.32,7.26,3.13,1.58,4.4,5.41,3.72,3.3,4.05,3.44,1.94,8.07,8.25,4.92,8.48,5.08,2.38,12.59,9.22,15.58,18.19,36.72,42.24
581,2017/9/1,6.54,5.96,21.58,20.7,9.57,4.34,3.95,5.68,2.13,1.8,2.33,7.24,3.74,1.58,4.48,5.38,3.82,3.44,4.19,3.61,1.95,7.96,8.23,4.88,8.46,5.08,2.38,12.7,9.09,15.43,18.06,36.31,41.71
582,2017/9/8,6.54,5.97,21.61,20.77,9.72,4.31,3.88,5.64,2.04,1.98,2.32,8,3.85,1.54,4.54,5.53,4.16,3.41,4.29,3.6,2.06,7.9,8.21,4.84,8.42,5.06,2.34,12.74,9.18,15.43,18.17,36.25,42.35
583,2017/9/15,6.54,5.98,21.68,20.84,9.82,3.96,3.65,5.34,1.99,1.91,2.33,8,3.32,1.63,4.62,5.67,4.2,3.2,4.3,3.74,2.02,7.98,7.92,4.91,8.1,5,2.4,12.65,9.25,15.22,17.78,36.8,41.42
584,2017/9/22,6.55,5.98,21.55,20.93,9.94,3.62,3.64,4.85,1.87,1.89,2.27,8.21,3.04,1.57,4.76,5.53,3.92,3.09,4.3,3.69,1.97,8.26,7.74,4.9,7.93,4.91,2.44,12.62,9.32,14.99,17.8,36.95,42.02
585,2017/9/29,6.55,5.99,21.51,20.91,9.98,3.4,3.55,4.33,1.79,1.82,2.26,8.38,2.93,1.54,4.78,5.41,3.77,2.96,4.4,3.7,2.02,8.12,7.79,4.78,7.73,4.92,2.54,12.39,9.25,14.92,17.53,37.26,42.43
586,2017/10/6,6.55,5.98,21.55,20.91,9.98,3.51,3.78,4.25,1.85,1.94,2.25,8.28,3.31,1.6,5.07,5.27,3.66,3.04,4.46,3.67,2.05,8.09,7.73,4.7,7.56,5.01,2.68,12.58,9.19,14.74,17.51,37.13,42.96
587,2017/10/13,6.56,5.98,21.47,20.96,9.96,3.71,3.91,4.25,1.87,1.86,2.26,8.16,4.18,1.59,4.98,5.83,3.81,3.42,4.35,3.58,2.08,8.03,7.67,4.66,7.3,4.99,2.87,12.46,9.18,14.59,17.35,36.75,42.71
